season,home_team,league,event_type,game_id,event_id,balls,strikes,outs,runner_1b,runner_2b,runner_3b,post_outs,post_runner_1b,post_runner_2b,post_runner_3b,is_pa,event_runs,is_sb,is_cs
2016,COL,NL,Caught Stealing 2B,447414,141,0,0,0,1,0,0,1,0,0,0,0,0,0,1
2016,COL,NL,Single,447414,287,3,2,2,1,0,0,2,1,0,1,1,0,0,0
2016,COL,NL,Field Out,447414,389,0,2,0,1,0,0,1,0,1,0,1,0,0,0
2016,COL,NL,Field Out,447414,638,1,0,2,1,0,0,3,1,0,0,1,0,0,0
2016,CHC,NL,Stolen Base 2B,447416,173,1,1,0,1,0,1,0,0,1,1,0,0,1,0
2016,CHC,NL,Field Out,447416,273,3,2,2,1,1,0,3,0,0,0,1,0,0,0
2016,MIL,NL,Stolen Base 2B,447417,14,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2016,MIL,NL,Stolen Base 2B,447417,75,0,2,1,1,0,0,1,0,1,0,0,0,1,0
2016,MIL,NL,Caught Stealing 2B,447417,232,0,1,2,1,0,0,3,0,0,0,0,0,0,1
2016,MIL,NL,Stolen Base 2B,447417,278,2,2,2,1,0,1,2,0,1,1,0,0,1,0
2016,MIL,NL,Strikeout,447417,441,3,2,2,1,0,0,3,0,0,0,1,0,0,0
2016,MIL,NL,Walk,447417,573,3,1,1,1,1,0,1,1,1,1,1,0,0,0
2016,MIL,NL,Strikeout,447417,610,3,2,2,1,1,1,3,0,0,0,1,0,0,0
2016,MIL,NL,Stolen Base 2B,447417,642,0,0,1,1,0,0,1,0,1,0,0,0,1,0
2016,MIL,NL,Strikeout - DP,447417,795,1,2,1,0,1,0,3,0,0,0,1,0,0,1
2016,MIL,NL,Stolen Base 2B,447417,827,0,1,2,1,0,0,2,0,1,0,0,0,1,0
2016,ARI,NL,Field Out,447418,25,3,2,0,1,0,0,1,1,0,0,1,0,0,0
2016,ARI,NL,Field Out,447418,59,2,1,1,1,0,0,2,0,1,0,1,0,0,0
2016,ARI,NL,Stolen Base 2B,447418,256,2,0,2,1,0,0,2,0,1,0,0,0,1,0
2016,LAD,NL,Field Out,447419,254,0,2,2,1,0,0,3,0,0,0,1,0,0,0
2016,LAD,NL,Field Out,447419,325,3,2,1,1,0,1,2,0,1,0,1,1,0,0
2016,LAD,NL,Defensive Indiff,447419,526,0,0,2,1,0,0,2,0,1,0,0,0,0,0
2016,PHI,NL,Stolen Base 2B,447423,251,0,1,1,1,0,1,1,0,1,1,0,0,1,0
2016,PHI,NL,Home Run,447423,297,3,2,2,1,0,1,2,0,0,0,1,3,0,0
2016,PHI,NL,Walk,447423,360,3,2,2,1,0,1,2,1,1,1,1,0,0,0
2016,PHI,NL,Walk,447423,528,3,2,2,1,0,0,2,1,1,0,1,0,0,0
2016,PHI,NL,Walk,447423,739,3,2,1,1,1,0,1,1,1,1,1,0,0,0
2016,PHI,NL,Single,447423,761,3,2,2,1,1,1,2,1,0,1,1,2,0,0
2016,WSH,NL,Strikeout,447427,160,3,2,2,1,0,0,3,0,0,0,1,0,0,0
2016,WSH,NL,Field Out,447427,635,3,2,2,1,1,0,3,1,1,0,1,0,0,0
2016,COL,NL,Walk,447429,292,3,2,2,1,0,0,2,1,1,0,1,0,0,0
2016,COL,NL,Field Out,447429,305,3,2,2,1,1,0,3,0,0,0,1,0,0,0
2016,CHC,NL,Stolen Base 2B,447431,339,1,1,1,1,0,0,1,0,1,0,0,0,1,0
2016,CHC,NL,Walk,447431,501,3,2,1,1,0,0,1,1,1,0,1,0,0,0
2016,CHC,NL,Field Out,447431,512,0,1,1,1,1,0,2,0,1,1,1,0,0,0
2016,CHC,NL,Stolen Base 2B,447431,570,1,2,2,1,0,0,2,0,1,0,0,0,1,0
2016,ARI,NL,Walk,447433,341,3,2,2,1,0,1,2,1,1,1,1,0,0,0
2016,LAD,NL,Caught Stealing 2B,447434,274,0,1,1,1,0,0,2,0,0,0,0,0,0,1
2016,PIT,NL,Field Out,447436,149,3,2,2,1,0,1,3,0,0,0,1,0,0,0
2016,PIT,NL,Stolen Base 2B,447436,466,1,0,0,1,0,0,0,0,1,0,0,0,1,0
2016,PIT,NL,Single,447436,573,2,1,0,1,0,0,0,1,1,0,1,0,0,0
2016,LAD,NL,Walk,447439,112,3,2,2,1,0,0,2,1,1,0,1,0,0,0
2016,LAD,NL,Stolen Base 2B,447439,268,2,0,1,1,0,0,1,0,1,0,0,0,1,0
2016,LAD,NL,Stolen Base 3B,447439,424,1,2,1,0,1,0,1,0,0,1,0,0,1,0
2016,LAD,NL,Walk,447439,587,3,2,2,1,0,0,2,1,1,0,1,0,0,0
2016,ARI,NL,Stolen Base 2B,447441,70,2,2,2,1,0,1,2,0,1,1,0,0,1,0
2016,ARI,NL,Stolen Base 2B,447441,111,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2016,ARI,NL,Stolen Base 2B,447441,445,1,2,1,1,0,0,1,0,1,0,0,0,1,0
2016,ARI,NL,Walk,447441,474,3,2,2,1,1,1,2,1,1,1,1,1,0,0
2016,PIT,NL,Strikeout - DP,447444,301,3,2,0,1,0,0,2,0,0,0,1,0,0,1
2016,PIT,NL,Field Out,447444,464,0,2,1,1,0,1,2,0,1,0,1,1,0,0
2016,PIT,NL,Stolen Base 2B,447444,717,0,1,0,1,0,0,0,0,1,0,0,0,1,0
2016,MIL,NL,Stolen Base 2B,447446,153,2,1,2,1,0,0,2,0,1,0,0,0,1,0
2016,MIL,NL,Strikeout,447446,157,2,2,2,0,1,0,3,0,0,0,1,0,0,0
2016,MIL,NL,Stolen Base 2B,447446,281,1,2,2,1,0,0,2,0,1,0,0,0,1,0
2016,STL,NL,Stolen Base 2B,447448,121,0,0,1,1,0,0,1,0,1,0,0,0,1,0
2016,STL,NL,Single,447448,203,1,0,1,1,1,0,1,1,0,1,1,1,0,0
2016,STL,NL,Stolen Base 2B,447448,579,2,2,2,1,0,0,2,0,1,0,0,0,1,0
2016,STL,NL,Strikeout,447448,595,3,2,2,1,1,0,3,1,1,0,1,0,0,0
2016,LAD,NL,Home Run,447450,225,0,0,0,1,0,0,0,0,0,0,1,2,0,0
2016,PHI,NL,Field Out,447451,43,1,1,1,1,0,0,2,0,1,0,1,0,0,0
2016,PHI,NL,Walk,447451,440,3,2,1,1,0,0,1,1,1,0,1,0,0,0
2016,PHI,NL,Walk,447451,639,3,2,2,1,0,0,2,1,1,0,1,0,0,0
2016,PHI,NL,Defensive Indiff,447451,678,0,0,2,1,0,0,2,0,1,0,0,0,0,0
2016,ARI,NL,Stolen Base 2B,447453,55,0,1,2,1,0,0,2,0,0,1,0,0,1,0
2016,ARI,NL,Stolen Base 3B,447453,193,0,0,1,1,1,0,1,0,1,1,0,0,1,0
2016,SD,NL,Stolen Base 2B,447454,35,0,0,2,1,0,0,2,0,1,0,0,0,1,0
2016,SD,NL,Stolen Base 2B,447454,111,1,1,1,1,0,0,1,0,1,0,0,0,1,0
2016,SD,NL,Caught Stealing 2B,447454,422,0,1,2,1,0,0,3,0,0,0,0,0,0,1
2016,NYM,NL,Field Out,447458,287,3,2,2,1,0,0,3,0,0,0,1,0,0,0
2016,NYM,NL,Caught Stealing 2B,447458,309,1,0,1,1,0,0,2,0,0,0,0,0,0,1
2016,NYM,NL,Strikeout,447458,323,3,2,2,1,0,0,3,0,0,0,1,0,0,0
2016,PIT,NL,Field Out,447459,52,3,2,2,1,1,0,3,0,0,0,1,0,0,0
2016,PIT,NL,Stolen Base 2B,447459,304,0,2,2,1,0,0,2,0,1,0,0,0,1,0
2016,MIL,NL,Field Out,447461,43,3,2,0,1,0,0,1,1,0,0,1,0,0,0
2016,MIL,NL,Stolen Base 2B,447461,49,1,0,1,1,0,0,1,0,1,0,0,0,1,0
2016,MIL,NL,Double,447461,83,0,0,1,1,0,0,1,0,1,1,1,0,0,0
2016,MIL,NL,Caught Stealing 2B,447461,358,2,2,2,1,0,0,3,0,0,0,0,0,0,1
2016,MIL,NL,Strikeout,447461,462,2,2,2,1,0,1,3,0,0,0,1,0,0,0
2016,MIL,NL,Caught Stealing 2B,447461,500,1,2,2,1,0,0,3,0,0,0,0,0,0,1
2016,MIL,NL,Strikeout,447461,554,0,2,2,1,0,1,3,0,0,0,1,0,0,0
2016,MIL,NL,Caught Stealing 2B,447461,752,1,1,1,1,0,0,2,0,0,0,0,0,0,1
2016,MIL,NL,Field Out,447461,830,3,2,2,1,1,1,3,0,0,0,1,0,0,0
2016,MIL,NL,Stolen Base 2B,447461,854,0,0,1,1,0,0,1,0,1,0,0,0,1,0
2016,MIL,NL,Stolen Base 2B,447461,955,1,1,2,1,0,1,2,0,1,1,0,0,1,0
2016,CIN,NL,Strikeout,447462,52,2,2,1,1,0,0,2,0,1,0,1,0,1,0
2016,CIN,NL,Field Out,447462,59,0,1,2,0,1,0,3,0,0,0,1,0,0,0
2016,CIN,NL,Stolen Base 2B,447462,458,1,0,1,1,0,0,1,0,1,0,0,0,1,0
2016,CIN,NL,Walk,447462,866,3,2,2,1,0,0,2,1,1,0,1,0,0,0
2016,STL,NL,Field Out,447463,38,3,2,2,1,1,0,3,0,0,0,1,0,0,0
2016,STL,NL,Field Out,447463,156,3,2,1,1,1,0,2,1,1,0,1,0,0,0
2016,STL,NL,Stolen Base 3B,447463,280,1,2,2,1,1,0,2,1,0,1,0,0,1,0
2016,STL,NL,Strikeout,447463,285,3,2,2,1,0,1,3,0,0,0,1,0,0,0
2016,PHI,NL,Field Out,447466,248,3,2,2,1,0,0,3,0,0,0,1,0,0,0
2016,PHI,NL,Strikeout,447466,437,3,2,2,1,1,0,3,0,0,0,1,0,0,0
2016,PHI,NL,Stolen Base 2B,447466,466,1,2,2,1,0,0,2,0,1,0,0,0,1,0
2016,ARI,NL,Field Out,447468,352,3,2,2,1,0,0,3,0,0,0,1,0,0,0
2016,ARI,NL,Walk,447468,428,3,2,0,1,0,0,0,1,1,0,1,0,0,0
2016,SD,NL,Stolen Base 2B,447469,139,1,0,1,1,0,0,1,0,1,0,0,0,1,0
2016,SD,NL,Field Out,447469,271,3,2,1,1,0,0,2,1,0,0,1,0,0,0
2016,SD,NL,Field Out,447469,328,3,2,2,1,0,0,3,0,0,0,1,0,0,0
2016,SD,NL,Strikeout,447469,464,3,2,2,1,0,0,3,0,0,0,1,0,0,0
2016,NYM,NL,Grounded Into DP,447473,82,1,0,1,1,0,0,3,0,0,0,1,0,0,0
2016,NYM,NL,Walk,447473,152,3,2,2,1,0,0,2,1,1,0,1,0,0,0
2016,NYM,NL,Caught Stealing 2B,447473,321,1,2,2,1,0,0,3,0,0,0,0,0,0,1
2016,NYM,NL,Stolen Base 3B,447473,442,0,0,2,0,1,0,2,0,0,1,0,0,1,0
2016,NYM,NL,Walk,447473,472,3,2,2,1,1,1,2,1,1,1,1,1,0,0
2016,NYM,NL,Walk,447473,578,3,2,2,1,0,0,2,1,1,0,1,0,0,0
2016,NYM,NL,Strikeout,447473,648,1,2,1,1,0,1,2,0,1,1,1,0,1,0
2016,PIT,NL,Picked off stealing 2B,447474,17,1,2,0,1,0,0,1,0,0,0,0,0,0,1
2016,PIT,NL,Single,447474,74,3,2,2,1,0,0,2,1,1,0,1,0,0,0
2016,PIT,NL,Home Run,447474,166,3,2,2,1,0,0,2,0,0,0,1,2,0,0
2016,PIT,NL,Stolen Base 2B,447474,197,0,0,1,1,0,0,1,0,1,0,0,0,1,0
2016,MIL,NL,Walk,447475,123,3,2,1,1,0,0,1,1,0,1,1,0,0,0
2016,MIL,NL,Stolen Base 2B,447475,540,1,1,2,1,0,0,2,0,1,0,0,0,1,0
2016,MIL,NL,Stolen Base 3B,447475,553,1,2,2,1,1,0,2,0,1,1,0,0,1,0
2016,CIN,NL,Stolen Base 2B,447476,33,0,0,2,1,0,0,2,0,1,0,0,0,1,0
2016,CIN,NL,Field Error,447476,213,1,1,1,1,0,0,1,1,0,1,1,0,0,0
2016,CIN,NL,Stolen Base 3B,447476,297,0,0,1,0,1,0,1,0,0,1,0,0,1,0
2016,STL,NL,Caught Stealing 2B,447477,212,1,1,1,1,0,0,2,0,0,0,0,0,0,1
2016,PHI,NL,Caught Stealing 2B,447480,70,1,1,0,1,0,0,1,0,0,0,0,0,0,1
2016,PHI,NL,Walk,447480,151,3,2,2,1,1,0,2,1,1,1,1,0,0,0
2016,PHI,NL,Strikeout,447480,377,3,2,2,1,0,0,3,0,0,0,1,0,0,0
2016,SD,NL,Stolen Base 3B,447482,122,1,1,2,0,1,0,2,0,0,1,0,0,1,0
2016,SD,NL,Field Out,447482,206,2,2,1,0,1,0,2,0,1,0,1,0,0,0
2016,SD,NL,Stolen Base 2B,447482,314,1,1,1,1,0,0,1,0,1,0,0,0,1,0
2016,SD,NL,Stolen Base 2B,447482,511,0,0,1,1,0,0,1,0,1,0,0,0,1,0
2016,SD,NL,Defensive Indiff,447482,558,0,0,2,1,0,0,2,0,1,0,0,0,0,0
2016,SD,NL,Defensive Indiff,447482,562,0,1,2,0,1,0,2,0,0,1,0,0,0,0
2016,NYM,NL,Home Run,447485,31,0,2,2,1,0,0,2,0,0,0,1,2,0,0
2016,NYM,NL,Single,447485,121,1,1,1,1,1,0,1,1,0,1,1,1,0,0
2016,NYM,NL,Stolen Base 2B,447485,173,1,0,1,1,0,1,1,0,1,1,0,0,1,0
2016,NYM,NL,Defensive Indiff,447485,669,0,0,2,1,0,0,2,0,1,0,0,0,0,0
2016,STL,NL,Grounded Into DP,447486,123,2,1,1,1,0,0,3,0,0,0,1,0,0,0
2016,STL,NL,Caught Stealing 2B,447486,204,1,1,2,1,0,0,3,0,0,0,0,0,0,1
2016,STL,NL,Field Out,447486,351,3,2,2,1,0,0,3,0,0,0,1,0,0,0
2016,STL,NL,Field Out,447486,421,3,2,1,1,0,0,2,0,1,0,1,0,0,0
2016,STL,NL,Stolen Base 3B,447486,429,1,2,2,0,1,0,2,0,0,1,0,0,1,0
2016,STL,NL,Field Out,447486,669,3,2,2,1,1,1,3,0,0,0,1,0,0,0
2016,STL,NL,Defensive Indiff,447486,808,0,2,2,1,0,1,2,0,1,1,0,0,0,0
2016,SF,NL,Walk,447489,25,3,2,0,1,0,0,0,1,1,0,1,0,0,0
2016,SF,NL,Field Out,447489,240,3,1,1,1,0,0,2,1,0,0,1,0,0,0
2016,SF,NL,Stolen Base 2B,447489,245,0,0,2,1,0,0,2,0,1,0,0,0,1,0
2016,SF,NL,Single,447489,259,1,2,2,1,0,0,2,1,0,1,1,0,0,0
2016,SF,NL,Stolen Base 2B,447489,378,2,1,1,1,0,0,1,0,1,0,0,0,1,0
2016,PIT,NL,Caught Stealing 2B,447491,138,0,0,2,1,0,0,3,0,0,0,0,0,0,1
2016,PIT,NL,Field Out,447491,226,3,2,2,1,1,1,3,0,0,0,1,0,0,0
2016,SD,NL,Field Out,447493,565,3,2,2,1,1,0,3,0,0,0,1,0,0,0
2016,SD,NL,Caught Stealing 2B,447493,635,2,2,2,1,0,0,3,0,0,0,0,0,0,1
2016,NYM,NL,Stolen Base 2B,447494,26,0,1,2,1,0,0,2,0,1,0,0,0,1,0
2016,NYM,NL,Caught Stealing 2B,447494,310,0,1,2,1,0,0,3,0,0,0,0,0,0,1
2016,NYM,NL,Strikeout - DP,447494,347,3,2,0,1,0,0,2,0,0,0,1,0,0,1
2016,NYM,NL,Walk,447494,363,3,2,2,1,0,0,2,1,1,0,1,0,0,0
2016,CIN,NL,Single,447496,430,0,1,0,1,0,0,0,1,0,1,1,0,0,0
2016,CIN,NL,Defensive Indiff,447496,658,0,0,2,1,0,0,2,0,1,0,0,0,0,0
2016,MIA,NL,Field Out,447500,465,2,2,2,1,0,1,3,0,0,0,1,0,0,0
2016,MIA,NL,Defensive Indiff,447500,577,0,0,2,1,0,0,2,0,1,0,0,0,0,0
2016,STL,NL,Single,447501,550,3,2,2,1,0,0,2,1,0,1,1,0,0,0
2016,STL,NL,Defensive Indiff,447501,608,0,1,2,1,0,0,2,0,1,0,0,0,0,0
2016,STL,NL,Defensive Indiff,447501,620,0,0,2,1,0,1,2,0,1,1,0,0,0,0
2016,PHI,NL,Stolen Base 3B,447502,217,2,2,2,0,1,0,2,0,0,1,0,0,1,0
2016,PHI,NL,Caught Stealing 2B,447502,379,2,1,1,1,0,0,2,0,0,0,0,0,0,1
2016,SF,NL,Caught Stealing 2B,447504,22,1,2,0,1,0,0,1,0,0,0,0,0,0,1
2016,SF,NL,Field Out,447504,41,1,2,2,1,0,0,3,0,0,0,1,0,0,0
2016,SF,NL,Field Out,447504,74,3,2,1,1,0,0,2,1,0,0,1,0,0,0
2016,SF,NL,Walk,447504,143,3,2,2,1,0,0,2,1,1,0,1,0,0,0
2016,SF,NL,Double,447504,153,3,2,2,1,1,0,2,0,1,0,1,2,0,0
2016,SF,NL,Walk,447504,210,3,2,2,1,0,0,2,1,1,0,1,0,0,0
2016,SF,NL,Stolen Base 2B,447504,254,0,0,1,1,0,0,1,0,1,0,0,0,1,0
2016,SF,NL,Strikeout,447504,338,3,2,2,1,1,0,3,0,0,0,1,0,0,0
2016,SF,NL,Field Out,447504,618,2,2,1,1,0,0,2,1,0,0,1,0,0,0
2016,PIT,NL,Strikeout,447506,394,3,2,2,1,0,0,3,0,0,0,1,0,0,0
2016,PIT,NL,Walk,447506,427,3,2,1,1,0,0,1,1,1,0,1,0,0,0
2016,SD,NL,Stolen Base 2B,447508,99,1,0,1,1,0,0,1,0,1,0,0,0,1,0
2016,SD,NL,Forceout,447508,137,3,2,1,1,0,0,2,1,0,0,1,0,0,0
2016,SD,NL,Stolen Base 2B,447508,328,1,1,2,1,0,0,2,0,1,0,0,0,1,0
2016,SD,NL,Strikeout,447508,432,3,2,2,1,0,0,3,0,0,0,1,0,0,0
2016,SD,NL,Stolen Base 2B,447508,666,0,0,2,1,0,0,2,0,1,0,0,0,1,0
2016,NYM,NL,Strikeout,447509,360,3,2,0,1,0,0,1,0,1,0,1,0,1,0
2016,NYM,NL,Caught Stealing 2B,447509,482,2,0,1,1,0,0,2,0,0,0,0,0,0,1
2016,NYM,NL,Walk,447509,534,3,2,2,1,0,0,2,1,1,0,1,0,0,0
2016,NYM,NL,Strikeout,447509,547,3,2,2,1,1,0,3,0,0,0,1,0,0,0
2016,NYM,NL,Sac Bunt,447509,643,0,2,0,1,1,0,1,0,1,1,1,0,0,0
2016,CIN,NL,Field Out,447511,46,3,2,2,1,0,1,3,0,0,0,1,0,0,0
2016,CIN,NL,Stolen Base 2B,447511,286,1,0,1,1,0,0,1,0,1,0,0,0,1,0
2016,CIN,NL,Stolen Base 3B,447511,305,0,1,2,1,1,0,2,1,0,1,0,0,1,0
2016,CIN,NL,Field Out,447511,315,3,2,2,1,0,1,3,0,0,0,1,0,0,0
2016,MIA,NL,Strikeout - DP,447515,18,3,2,0,1,0,0,2,0,0,0,1,0,0,0
2016,MIA,NL,Strikeout - DP,447515,83,3,2,0,1,0,0,2,0,0,0,1,0,0,1
2016,MIA,NL,Strikeout,447515,214,3,2,2,1,0,1,3,0,0,0,1,0,0,0
2016,STL,NL,Field Out,447516,391,0,1,2,1,0,0,3,0,0,0,1,0,0,0
2016,PHI,NL,Walk,447517,114,3,2,2,1,0,0,2,1,1,0,1,0,0,0
2016,PHI,NL,Single,447517,365,1,1,2,1,0,0,2,1,0,1,1,0,0,0
2016,PHI,NL,Stolen Base 2B,447517,488,1,0,2,1,0,0,2,0,1,0,0,0,1,0
2016,SF,NL,Strikeout,447519,49,3,2,2,1,1,1,3,0,0,0,1,0,0,0
2016,SF,NL,Double,447519,274,1,2,0,1,0,0,0,0,1,0,1,1,0,0
2016,PIT,NL,Stolen Base 2B,447521,92,1,0,0,1,0,0,0,0,1,0,0,0,1,0
2016,PIT,NL,Stolen Base 2B,447521,128,0,0,1,1,0,1,1,0,1,1,0,0,1,0
2016,PIT,NL,Stolen Base 2B,447521,203,0,0,1,1,0,1,1,0,1,1,0,0,1,0
2016,PIT,NL,Picked off stealing 2B,447521,393,1,1,2,1,0,0,3,0,0,0,0,0,0,1
2016,SD,NL,Field Out,447523,76,3,2,1,1,0,0,2,1,0,0,1,0,0,0
2016,SD,NL,Caught Stealing 2B,447523,233,0,0,1,1,0,0,2,0,0,0,0,0,0,1
2016,SD,NL,Stolen Base 2B,447523,255,2,1,0,1,0,0,0,0,1,0,0,0,1,0
2016,SD,NL,Stolen Base 2B,447523,492,2,0,2,1,0,0,2,0,1,0,0,0,1,0
2016,SD,NL,Field Out,447523,555,3,2,1,1,0,0,2,0,1,0,1,0,0,0
2016,SD,NL,Field Out,447523,751,3,2,2,1,0,1,3,0,0,0,1,0,0,0
2016,SD,NL,Defensive Indiff,447523,955,0,2,2,1,0,1,2,0,1,1,0,0,0,0
2016,SD,NL,Stolen Base 2B,447523,1097,0,2,1,1,0,1,1,0,0,1,0,1,1,0
2016,NYM,NL,Strikeout,447524,44,1,2,2,1,0,0,3,0,0,0,1,0,0,0
2016,NYM,NL,Strikeout,447524,103,2,2,2,1,0,0,3,0,0,0,1,0,0,0
2016,NYM,NL,Strikeout,447524,157,2,2,2,1,0,0,3,0,0,0,1,0,0,0
2016,NYM,NL,Field Out,447524,346,3,2,2,1,0,0,3,0,0,0,1,0,0,0
2016,NYM,NL,Stolen Base 2B,447524,508,0,2,2,1,0,0,2,0,1,0,0,0,1,0
2016,CIN,NL,Walk,447526,34,3,2,2,1,0,0,2,1,1,0,1,0,0,0
2016,CIN,NL,Defensive Indiff,447526,613,0,1,2,1,0,1,2,0,1,1,0,0,0,0
2016,MIA,NL,Stolen Base 2B,447530,19,1,2,0,1,0,0,0,0,1,0,0,0,1,0
2016,MIA,NL,Stolen Base 3B,447530,142,0,0,1,1,1,0,1,1,0,1,0,0,1,0
2016,MIA,NL,Picked off stealing 3B,447530,158,3,0,1,1,1,0,2,0,1,0,0,0,0,1
2016,MIA,NL,Walk,447530,327,3,2,0,1,0,0,0,1,1,0,1,0,0,0
2016,STL,NL,Field Out,447531,174,0,0,0,1,0,0,1,0,1,0,1,0,0,0
2016,STL,NL,Walk,447531,269,3,2,1,1,0,0,1,1,1,0,1,0,0,0
2016,STL,NL,Stolen Base 2B,447531,344,1,2,2,1,0,0,2,0,1,0,0,0,1,0
2016,LAD,NL,Walk,447532,56,3,2,2,1,0,0,2,1,1,0,1,0,0,0
2016,LAD,NL,Stolen Base 2B,447532,208,1,2,1,1,0,0,1,0,1,0,0,0,1,0
2016,LAD,NL,Stolen Base 2B,447532,340,0,2,2,1,0,0,2,0,1,0,0,0,1,0
2016,LAD,NL,Grounded Into DP,447532,377,1,0,0,1,0,0,2,0,0,0,1,0,0,0
2016,WSH,NL,Field Out,447535,87,3,2,2,1,1,0,3,0,0,0,1,0,0,0
2016,WSH,NL,Walk,447535,268,3,2,2,1,0,0,2,1,1,0,1,0,0,0
2016,WSH,NL,Stolen Base 2B,447535,394,1,1,2,1,0,0,2,0,1,0,0,0,1,0
2016,SF,NL,Single,447538,38,1,2,1,1,0,0,1,1,0,1,1,0,0,0
2016,SF,NL,Picked off stealing 2B,447538,50,1,2,1,1,0,1,2,0,0,1,0,0,0,1
2016,SF,NL,Strikeout,447538,419,3,2,2,1,0,1,3,0,0,0,1,0,0,0
2016,MIA,NL,Walk,447539,28,3,2,1,1,1,0,1,1,1,1,1,0,0,0
2016,MIA,NL,Walk,447539,55,3,2,2,1,1,1,2,1,1,1,1,1,0,0
2016,MIA,NL,Walk,447539,117,3,2,2,1,0,1,2,1,1,1,1,0,0,0
2016,MIA,NL,Strikeout - DP,447539,186,3,2,1,1,0,0,3,0,0,0,1,0,0,1
2016,MIA,NL,Walk,447539,530,3,2,1,1,0,0,1,1,1,0,1,0,0,0
2016,MIA,NL,Strikeout,447539,551,3,2,2,1,1,0,3,0,0,0,1,0,0,0
2016,PIT,NL,Field Out,447540,29,3,2,2,1,0,0,3,0,0,0,1,0,0,0
2016,PIT,NL,Stolen Base 2B,447540,86,0,0,1,1,0,0,1,0,0,1,0,0,1,0
2016,PIT,NL,Strikeout,447540,733,3,2,2,1,1,0,3,0,0,0,1,0,0,0
2016,STL,NL,Walk,447542,193,3,2,2,1,0,0,2,1,1,0,1,0,0,0
2016,STL,NL,Strikeout,447542,257,2,2,1,1,0,0,2,0,1,0,1,0,1,0
2016,STL,NL,Walk,447542,389,3,2,2,1,0,0,2,1,1,0,1,0,0,0
2016,LAD,NL,Stolen Base 3B,447543,237,0,2,1,0,1,0,1,0,0,0,0,1,1,0
2016,LAD,NL,Strikeout - DP,447543,254,1,2,1,1,0,0,3,0,0,0,1,0,0,1
2016,LAD,NL,Fielders Choice Out,447543,385,3,2,1,1,0,1,2,1,1,0,1,0,0,0
2016,LAD,NL,Field Error,447543,397,2,2,2,1,1,0,2,1,1,0,1,1,0,0
2016,LAD,NL,Field Out,447543,487,3,2,2,1,0,1,3,0,0,0,1,0,0,0
2016,LAD,NL,Walk,447543,548,3,2,2,1,0,0,2,1,1,0,1,0,0,0
2016,LAD,NL,Walk,447543,562,3,2,2,1,1,0,2,1,1,1,1,0,0,0
2016,LAD,NL,Walk,447543,601,3,2,2,1,0,1,2,1,1,1,1,0,0,0
2016,ATL,NL,Field Out,447548,311,3,2,2,1,0,1,3,0,0,0,1,0,0,0
2016,ATL,NL,Field Out,447548,325,2,0,0,1,0,0,1,0,1,0,1,0,0,0
2016,ATL,NL,Field Out,447548,427,0,1,1,1,0,0,2,1,0,0,1,0,0,0
2016,ATL,NL,Caught Stealing 2B,447548,433,0,1,2,1,0,0,3,0,0,0,0,0,0,1
2016,ATL,NL,Stolen Base 2B,447548,486,2,1,2,1,0,0,2,0,1,0,0,0,1,0
2016,WSH,NL,Home Run,447549,296,1,1,1,1,0,0,1,0,0,0,1,2,0,0
2016,WSH,NL,Strikeout,447549,458,1,2,2,1,0,0,3,0,0,0,1,0,0,0
2016,SF,NL,Field Out,447552,192,3,2,2,1,1,0,3,0,0,0,1,0,0,0
2016,SF,NL,Walk,447552,391,3,2,2,1,0,0,2,1,1,0,1,0,0,0
2016,SF,NL,Field Out,447552,412,3,2,2,1,1,1,3,0,0,0,1,0,0,0
2016,MIA,NL,Walk,447553,21,3,1,1,1,0,0,1,1,1,0,1,0,0,0
2016,MIA,NL,Stolen Base 2B,447553,81,2,1,0,1,0,0,0,0,1,0,0,0,1,0
2016,MIA,NL,Walk,447553,309,3,2,2,1,1,0,2,1,1,1,1,0,0,0
2016,MIA,NL,Stolen Base 2B,447553,493,1,0,1,1,0,0,1,0,0,1,0,0,1,0
2016,MIA,NL,Field Out,447553,604,3,2,2,1,0,0,3,0,0,0,1,0,0,0
2016,MIA,NL,Stolen Base 2B,447553,639,1,2,2,1,0,0,2,0,1,0,0,0,1,0
2016,PIT,NL,Strikeout,447555,212,1,2,1,1,0,0,2,0,1,0,1,0,1,0
2016,STL,NL,Field Out,447557,33,3,2,2,1,0,0,3,0,0,0,1,0,0,0
2016,STL,NL,Field Out,447557,67,0,2,2,1,0,0,3,0,0,0,1,0,0,0
2016,STL,NL,Strikeout,447557,233,3,2,2,1,0,0,3,0,0,0,1,0,0,0
2016,STL,NL,Home Run,447557,460,3,2,2,1,1,0,2,0,0,0,1,3,0,0
2016,STL,NL,Walk,447557,541,3,2,0,1,0,0,0,1,1,0,1,0,0,0
2016,LAD,NL,Walk,447558,215,3,2,1,1,1,0,1,1,1,1,1,0,0,0
2016,ATL,NL,Strikeout,447564,68,3,2,2,1,1,0,3,0,0,0,1,0,0,0
2016,ATL,NL,Caught Stealing 2B,447564,125,2,2,0,1,0,0,1,0,0,0,0,0,0,1
2016,ATL,NL,Caught Stealing 2B,447564,237,0,0,1,1,0,0,2,0,0,0,0,0,0,1
2016,ATL,NL,Caught Stealing 2B,447564,445,1,1,2,1,0,0,3,0,0,0,0,0,0,1
